age,gender,eye_cream,exfoliator,peptide,cleansing_oil,sun_cream,cream,cleanser,face_mask,sunscreen,bath_salts,body_wash,ha,mask,toner,mist,body_lotion,gel,moisturizer,hair,serum,cluster,user_id
91.0,0,0,5,0,0,0,15,0,0,0,0,58,0,0,0,0,63,0,1,36,0,1,f058ee6f-733b-4443-927c-5e0baabd8d0f
76.0,0,0,6,0,14,0,16,26,0,0,0,16,0,0,0,0,55,0,0,37,0,1,6b5fe58c-4db0-4053-8fa9-ac9ec439d566
90.0,0,0,84,0,0,0,0,18,0,0,0,22,0,0,0,0,6,13,8,24,27,1,20cf8026-0328-4e81-b286-73ddd05294bd
41.0,0,0,0,0,0,8,0,4,13,0,0,18,0,0,0,0,29,0,10,19,25,3,fa66f382-2dfc-4355-b851-55a45d6c89bc
17.0,1,0,0,0,0,0,0,0,0,2,0,6,0,40,0,0,27,0,0,26,20,4,34bbee76-3aeb-4b7f-8110-8c1e4f9a6a1c
53.0,1,0,0,0,0,0,13,92,14,19,0,0,0,9,25,0,16,0,0,8,17,0,10cc8ce0-e410-46af-80fc-aa83d7fe4f6b
13.0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0,19,29,9,0,66,55,3,982a1374-29ed-40df-b4a6-6c79e60dcaec
91.0,0,0,15,0,0,0,17,0,0,0,0,16,8,15,0,0,41,13,4,18,0,1,d2d6eaf6-4f1a-4f64-a522-9bc0e463df67
96.0,1,0,17,0,0,0,0,0,0,2,1,28,0,0,0,0,54,0,9,2,2,0,55f37b7d-4691-418e-92ac-c4f62c7dab8f
89.0,0,0,0,0,0,0,11,20,0,0,0,0,0,15,0,10,58,0,0,41,0,1,9ee8097e-dc1d-4b17-93ca-15b48f703021
54.0,0,0,14,0,0,0,0,13,0,0,0,33,0,0,0,0,27,10,43,16,0,1,87e3b144-8ec7-4818-b401-e0e34419b5a6
91.0,1,0,33,0,0,0,0,7,0,0,0,0,0,0,0,42,51,9,0,27,12,0,f73560f1-d38f-4358-ac85-b82626ea8441
49.0,0,0,38,0,0,0,14,46,0,0,0,0,0,0,0,14,21,0,14,21,3,3,8aee1d8d-85fb-416a-b4da-40504455c409
49.0,1,0,14,0,17,0,9,0,0,0,0,57,0,10,0,0,33,5,0,35,0,4,93e5d124-1b65-43ca-b5b7-1b058776beb9
96.0,1,0,9,0,0,2,14,5,0,0,12,0,0,0,0,56,67,0,14,2,0,0,4e8276d3-7144-47ee-9a67-6cdc7ce77690
29.0,0,0,0,0,0,0,11,34,0,0,0,0,0,0,0,7,69,15,18,23,8,3,36f80916-b2c1-4b29-a3b9-7d472660656c
35.0,0,0,16,0,0,0,0,0,0,0,5,4,0,0,0,50,18,0,10,31,12,3,bdf00bf3-fb56-4575-90fc-234c90513a2e
33.0,1,0,48,0,0,0,0,1,8,0,0,0,0,17,0,17,44,0,0,41,0,4,ebee1f23-6717-453f-a884-ca277a56e2c0
49.0,1,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,52,7,13,48,17,2,0c9c02d8-d3ca-4819-9e58-9d148cfd8f17
22.0,0,0,73,0,0,0,8,0,0,4,0,13,0,0,0,0,15,0,26,11,0,3,a9d01e4c-4a8c-4247-9785-70375116b1d7
68.0,1,0,0,0,0,15,18,0,0,0,0,10,0,19,0,11,18,0,62,27,0,0,a084fbbc-c3ab-4095-8cdf-c7fdd152a957
7.0,1,0,4,0,0,0,10,0,0,0,0,25,0,18,0,0,10,18,21,64,0,4,fbd4f8b7-1031-4a27-8261-19d75eb9780b
54.0,0,0,20,0,0,0,0,13,0,0,0,35,0,0,0,0,19,0,18,37,64,1,3789a361-2cec-427d-8b03-ddd3b6991f41
15.0,1,0,8,0,4,18,0,5,0,0,0,5,0,0,0,56,8,0,52,0,23,4,9e1bbb70-793c-40ff-94b1-7d019cea9bde
76.0,1,0,76,0,0,0,23,0,2,27,0,2,0,17,0,0,12,0,0,10,23,0,1293d8ce-a5ef-4dc2-ba2b-5bdc1d419127
28.0,1,0,22,0,0,0,7,0,0,0,0,31,0,16,0,0,46,15,0,36,0,4,5c31de6c-1c02-4cfc-84c1-71aff284eb5b
60.0,1,0,15,0,0,0,14,0,11,0,0,15,0,0,0,0,81,9,6,1,51,0,70cd2193-01e6-4e2e-9ea1-87ff7ff34fa7
83.0,1,0,0,0,0,0,4,7,0,0,0,12,0,0,0,0,29,18,20,20,75,0,c3f54532-eb8d-4690-ba5e-abd03fb9eed7
20.0,1,0,7,0,0,9,15,1,0,0,0,5,0,0,0,0,44,44,6,17,14,4,28664ee3-1a38-46cd-8022-1f1a5a31306c
78.0,1,0,16,0,0,0,8,11,0,0,0,0,0,0,0,1,8,24,3,34,0,0,ebe9924c-d1be-41e3-99be-64d7c5004508
58.0,1,0,14,0,0,0,4,3,0,0,0,6,0,4,0,0,16,3,11,8,6,0,ce682b96-70c8-4f67-9395-98b26de494a5
89.0,0,0,15,0,0,0,16,0,0,0,0,9,0,20,0,0,45,0,19,9,9,1,07d253e5-c094-4984-bea2-5cf8de3db8bf
99.0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,78,13,1,1b3dcf5e-1e4f-449c-8222-26f654f76d8c
17.0,1,0,0,0,0,0,0,12,0,0,10,0,0,0,0,0,82,9,4,31,12,4,24a5bc21-11cc-4bf5-8159-a38234f6eb52
99.0,1,0,0,0,0,9,0,5,0,39,0,4,0,0,0,29,1,0,16,32,6,0,3b0c9fa6-9ff2-41b2-891b-eb50da74f9e5
15.0,0,0,0,0,0,0,0,0,0,0,0,32,0,5,0,4,2,0,1,46,18,3,76a70c3f-c90e-4991-bea2-6e1b624c63e2
9.0,1,0,12,0,0,0,31,2,0,0,0,14,0,10,0,19,0,13,1,24,0,4,df410148-1b67-400f-8b0b-3473fdd38e38
15.0,1,0,34,0,0,0,6,0,0,0,0,15,0,0,0,0,72,0,0,60,0,4,05d63e82-c436-4381-bf25-0a210091fd6f
71.0,1,0,19,0,16,0,15,0,2,0,0,6,0,0,0,13,32,0,11,8,26,0,36affd3b-c33d-4b8e-96e5-bfb30932a853
74.0,1,0,3,0,0,0,19,18,50,0,0,0,0,0,0,0,1,0,23,10,4,0,4fdf9d6f-5875-4a83-b14d-82da830d838a
97.0,1,0,17,0,0,2,0,0,0,0,0,16,0,0,0,3,14,0,32,31,20,0,c1dd5424-9c3a-4f50-921d-42815f9b003a
57.0,1,0,0,0,0,11,10,18,0,0,0,3,0,30,8,0,17,10,0,54,0,2,d2f0bf2d-4f41-4070-b2c1-f7cf1bb7c4b4
36.0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,49,0,29,43,0,4,4632c141-fee6-4cc8-bbba-b6fc0b379757
3.0,1,0,10,0,0,0,15,15,0,14,0,5,0,7,0,0,14,86,0,21,8,4,01c02d13-2659-432a-b8d7-eac738bf5f3e
65.0,1,0,0,0,0,0,10,36,0,0,0,14,0,19,0,9,42,0,20,63,0,2,d5742be8-eb13-44c3-939a-743a9b459d71
42.0,0,0,0,0,0,0,0,0,0,8,10,13,0,0,0,0,100,0,2,0,0,3,b5608a23-a931-40b6-bf03-623851f4ab71
11.0,1,0,0,0,0,12,14,13,0,0,0,36,0,0,0,0,42,0,64,5,0,4,1a00bfad-569d-435e-92fc-fd15540a882b
69.0,1,0,7,0,0,0,0,12,5,12,18,0,0,0,0,54,41,0,0,15,17,0,648ce761-67e7-49e7-8602-b8db7fd58e87
34.0,1,0,0,0,0,0,0,30,0,0,0,36,0,0,0,0,7,0,1,47,18,2,43e6f200-73eb-4ce3-8e0a-d96f65b3fb8a
3.0,1,0,25,0,0,0,0,0,0,0,0,11,0,0,0,11,52,0,0,45,10,4,6e4bea78-9c78-49db-b5db-28c45f1bdcc9
37.0,1,0,9,0,0,0,0,0,0,7,0,8,0,0,0,0,50,12,4,75,6,2,04ff47dd-2b09-4b9a-ac3a-19b605e4396c
66.0,1,0,23,0,47,0,2,15,0,0,0,24,0,0,0,0,22,0,18,1,9,0,1cdd949a-ad80-4213-86df-5d4bb622d1cd
22.0,1,0,0,0,0,0,24,0,0,0,0,64,0,0,0,9,45,14,5,15,17,4,b88e1a46-e51d-4c77-8e75-edf0b1d42f82
33.0,1,0,0,0,4,1,0,3,0,0,0,0,0,6,0,11,6,0,17,35,14,2,a0dd0884-e3cb-4335-bf03-75f31ae64919
16.0,1,0,6,0,0,0,0,4,0,0,13,12,0,0,0,0,32,0,18,19,13,4,2ac7f1b2-43a6-4930-8615-b0599ebdf6f4
51.0,1,0,0,0,0,0,0,0,4,18,0,18,0,0,0,11,31,0,0,33,11,2,1530291d-2693-4e62-aa5a-c4d7f05dfee5
47.0,1,0,23,0,0,0,14,0,1,0,0,3,0,0,0,14,23,0,0,47,16,2,1df6a9f8-c499-4f0e-aba0-aa4e86640ba8
89.0,1,0,33,0,0,0,3,0,0,0,0,12,0,0,0,10,16,0,32,27,0,0,36097205-e0fb-4a96-9c73-df08b48b6e34
42.0,0,0,22,0,0,0,0,19,1,0,0,45,0,8,0,10,2,13,0,6,0,3,c03e9ff2-00ca-4d8e-b859-0aadfe924410
3.0,1,0,0,0,0,0,8,19,0,0,0,31,0,0,1,0,67,0,8,13,0,4,aab91861-3c58-4810-ba0f-39c0b4eed4b7
72.0,0,0,16,0,0,0,0,9,12,15,0,0,0,3,0,2,16,0,3,5,83,1,8ad8084e-7925-4cb2-9ddf-e1ecc6edc130
77.0,0,0,4,0,0,0,3,26,15,0,0,15,0,0,0,11,19,0,16,23,9,1,ffbeb595-0fda-4ee5-8eb8-8475e342cdbd
16.0,1,0,13,0,0,7,18,30,0,0,0,0,0,0,0,0,19,0,3,14,76,4,57f69dbe-ff02-4c2a-bee1-7fb6c283cab5
76.0,1,0,18,0,0,0,0,0,0,15,0,19,0,0,0,36,45,0,9,9,0,0,ac8674a9-0570-4a76-afb0-cd70fb95873f
30.0,1,0,19,0,0,5,14,0,0,0,0,5,0,0,0,19,37,0,0,4,17,4,1b695374-fa97-4ee2-8835-1cede6a79f84
92.0,1,0,0,0,0,0,35,34,0,0,0,14,0,3,0,0,21,16,77,34,18,0,79564829-4200-47e9-b019-5bd44057a90c
14.0,0,0,71,0,0,0,11,0,15,19,0,0,0,0,0,17,0,0,9,15,7,3,1929881e-8aa4-44ee-8848-37df58066ddc
52.0,1,0,19,0,0,0,0,0,0,0,0,21,0,0,0,0,17,0,113,22,2,4,a9af5a20-d714-47c1-b3ef-72fd2453569c
64.0,0,0,18,0,0,0,0,13,0,0,0,4,0,0,0,0,39,0,0,7,30,1,699710dd-cb23-48a6-8725-e68700b9f2c1
47.0,0,0,19,0,0,19,0,14,0,0,0,28,0,0,0,0,37,0,74,16,19,3,66059ce3-4b8d-40f3-8d31-710dce8c3265
15.0,1,0,11,0,0,9,30,0,0,0,0,0,0,0,0,0,82,5,9,4,7,4,0607a415-d4b0-4e36-a1ef-a6fa8bf1dbe6
75.0,0,0,10,0,0,4,15,0,0,0,0,18,0,0,0,0,22,0,45,44,0,1,ea023174-6fe7-405f-b279-86afe350d141
19.0,0,0,26,0,0,17,7,0,0,0,0,3,0,0,19,0,38,19,0,11,16,3,3fa471a6-cd40-46c4-b2d5-4cc2da0db825
22.0,1,0,10,0,0,1,18,29,0,0,0,23,0,0,10,0,67,0,19,0,0,4,0a38928e-9256-4f40-93e0-2c4459b2c771
30.0,1,0,14,0,0,11,27,0,0,12,0,0,0,0,0,0,0,0,25,76,6,2,8e385d95-8dd8-4131-a062-26b745df8fd8
14.0,1,0,27,0,0,0,0,0,0,13,0,0,0,0,36,5,9,0,0,47,0,4,1f8d5d44-08ea-4c87-a812-462353c8341d
5.0,1,0,32,0,0,0,13,0,0,0,0,0,0,0,0,27,44,0,46,13,18,4,56015b35-8b55-4971-883d-1aa39f39a546
81.0,0,0,10,0,0,0,0,0,17,0,0,7,9,0,13,0,22,0,27,29,5,1,6465351f-4a35-4356-9585-d5cc389808fa
44.0,1,0,20,0,5,0,0,3,0,0,12,0,0,0,0,14,7,0,59,38,0,2,e492e2d8-8b4f-4537-bed1-37c355cb4fe6
87.0,1,0,0,0,0,0,13,73,0,0,0,7,19,5,0,0,25,0,28,36,0,0,722bf004-2965-4d5d-9fe5-03ea245dc556
16.0,0,0,11,0,0,0,0,0,0,0,0,41,0,3,14,0,32,0,5,32,15,3,5d995cf7-4ed1-47e8-a26d-07c6e7835766
34.0,1,0,11,0,0,0,0,0,0,1,0,23,0,0,0,10,29,0,17,37,9,4,0f7832a0-949d-4633-a808-ad7204af81e3
91.0,1,0,6,0,6,0,0,0,0,14,0,11,0,0,0,11,62,9,11,0,13,0,e709ea01-80f3-4210-a642-52fa41963925
37.0,1,0,4,0,0,0,16,11,0,0,18,10,0,0,0,2,18,0,10,25,13,4,bc799883-9cb2-4514-823b-a05d8e73d022
63.0,1,0,0,0,0,9,0,0,9,0,0,10,13,0,5,13,24,0,6,46,0,2,9779cb3c-7499-4bc9-9d54-5aa33dff5f87
41.0,0,0,15,0,0,0,0,17,0,0,0,8,0,0,0,0,37,52,25,40,9,3,23d0ba17-5f36-4631-b8b1-9da44a728fda
23.0,1,0,18,0,0,4,0,0,0,13,0,0,11,0,0,0,12,0,76,57,18,2,a1a7d16e-025e-4887-8aed-33b0dfdfb99a
38.0,0,0,7,0,0,0,18,0,0,0,0,13,0,0,0,15,33,0,28,6,13,3,f68409e9-abed-454a-a116-6997d7612ffc
43.0,1,0,27,0,0,0,10,10,0,0,0,32,0,0,0,0,26,0,12,26,0,4,a3dcf63f-6a16-4247-8635-37db9b919dd3
66.0,0,0,0,0,0,0,10,0,0,0,0,27,0,4,0,0,28,0,16,13,10,1,af4cd973-2fdb-48ac-a07f-cc2503e02941
16.0,1,4,7,0,0,0,6,9,0,0,0,7,0,0,0,0,47,0,24,14,22,4,78c63144-f04d-4bb1-b061-b60b8881ddaf
31.0,1,0,12,0,0,0,17,0,0,0,0,9,0,0,0,0,94,9,27,13,0,4,3f13029f-dad2-41c6-8323-36481229efa3
15.0,0,3,0,0,0,0,0,0,0,7,0,17,0,0,0,0,54,0,0,48,23,3,66973b7a-a2a3-4805-bd38-3bea2a483bca
77.0,1,0,7,0,0,0,33,0,0,0,0,0,0,1,3,0,25,0,0,26,0,0,c570484c-df29-4207-a655-362e7409e52f
3.0,1,0,42,0,0,0,16,8,0,0,0,15,0,0,48,0,0,14,0,1,12,4,0e97caaa-8884-4ebe-a14e-e63d40b12f13
62.0,1,0,15,0,15,2,11,0,0,0,0,0,0,0,0,17,40,0,15,12,9,0,f32488c0-d379-43b5-be5b-973ae0483325
69.0,1,0,22,0,0,0,60,0,3,0,0,17,16,6,0,0,6,0,0,36,0,0,51760434-1e6d-47f6-a523-13d38d434777
11.0,1,0,7,0,0,0,40,12,0,0,0,16,0,0,0,18,27,0,19,24,28,4,c73b3eb5-d292-4ea7-9da2-41e0ea400e09
9.0,1,0,13,0,0,0,0,0,35,0,0,0,0,8,0,0,28,0,0,56,13,4,526f86bd-f114-42aa-8698-9d28b9abc3d9
30.0,1,0,0,0,0,0,0,0,13,0,0,0,3,0,0,14,34,10,18,34,45,4,d9c8d5c7-a67f-418a-9285-a2720c6c6ca7
14.0,1,0,26,0,0,0,27,0,18,0,0,0,0,0,0,3,41,0,12,7,0,4,7c8528f8-568e-4d25-bb18-5cdb9ad6d1ee
60.0,1,0,12,0,5,0,0,5,2,80,0,15,2,0,0,14,0,0,11,12,0,0,71a860d9-b7b8-456f-af9d-95febdc82d8e
38.0,1,0,9,0,0,0,35,0,10,0,0,17,0,0,0,19,2,0,12,83,0,2,4eeaf764-5ad7-4430-831a-3b2e1689df7f
31.0,1,0,9,0,0,0,6,0,0,0,0,23,15,0,11,0,53,1,67,6,0,4,64e81219-c7ad-47e7-9e2f-6ae0843fbd36
41.0,1,0,3,0,0,0,6,18,0,0,0,10,0,0,0,0,44,5,14,11,44,4,1539c73f-cf49-4ce1-bf93-2ae0e2181275
47.0,1,0,0,0,0,0,1,21,6,0,0,6,0,16,0,6,28,0,0,17,38,4,842a3891-3280-49b4-810c-9440dd96d06d
56.0,0,0,0,0,0,0,0,0,0,8,0,17,0,0,0,0,37,0,0,50,0,1,520c000a-63c1-421a-b541-536322036e26
0.0,0,0,77,0,0,0,0,0,0,17,0,17,0,0,0,10,0,0,36,30,16,3,d62ab4fa-cbfb-429d-bce1-e49b8060eef9
64.0,1,0,28,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,75,52,5,2,d6606341-f991-4ec0-ad43-dd4f94a69880
13.0,1,0,9,0,0,17,0,0,0,0,0,17,0,9,7,15,16,0,5,27,21,4,19d8e26c-5572-4166-ab60-e437d46a0e2d
75.0,0,0,4,0,0,0,0,0,0,45,0,29,0,0,8,27,17,0,0,31,0,1,1a4a01f9-6575-49a5-a4f4-f7156810d1a3
61.0,0,0,9,0,0,0,5,5,0,0,0,60,0,0,0,0,30,0,0,22,47,1,979e86e1-4be3-4fb0-a945-37cdca2578b6
7.0,1,0,0,0,0,10,0,18,0,0,0,19,0,0,0,12,19,13,0,102,13,2,006b010f-ca4d-47ec-a0fb-c612b13a6003
58.0,0,0,12,0,0,0,14,13,0,0,0,1,0,0,11,0,54,0,22,19,15,1,d54e1394-a4a9-4ab6-affb-cda04e940831
63.0,0,0,1,0,0,0,2,0,0,0,0,7,0,12,0,12,46,0,0,45,13,1,caa10ed7-8f7c-49d6-8edf-612826e2c93d
26.0,1,0,25,0,0,15,4,0,0,0,0,25,0,0,0,19,19,0,0,18,0,4,c15d2857-1af9-49c2-9f9b-bbbca6b5c9b6
67.0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,8,0,23,27,55,0,f986d6d4-e7b3-4c7b-8656-75d8f15961a5
77.0,1,0,31,0,0,8,0,0,0,0,0,4,0,11,0,9,86,0,0,10,0,0,7bec2410-34a0-4ad6-8373-c346c5b60d9a
49.0,0,0,5,0,0,0,0,0,0,13,0,8,0,0,0,0,36,0,87,29,20,3,2cd13321-7f4a-435b-b9e1-eb5d6e4289e2
23.0,1,0,29,0,0,0,0,13,0,0,0,14,0,6,0,0,90,0,32,3,22,4,3e990dc0-fa60-4d18-adf2-d77df5460bef
89.0,1,0,10,0,0,0,59,15,0,0,0,0,0,18,0,6,45,0,10,0,0,0,3984e41e-a824-4c1c-97cc-40844bcc29ae
13.0,1,0,0,0,0,8,32,0,0,0,0,16,0,0,0,23,66,10,15,12,0,4,50b79015-80c2-4eb3-9912-7d9d90d8fbd3
41.0,1,0,0,0,0,0,3,0,4,0,0,67,0,0,0,0,15,0,72,3,27,4,14e19aca-9c0f-4e96-978f-8c5aac87f96a
82.0,0,0,9,0,0,0,0,0,0,0,0,45,0,0,0,0,37,0,12,45,48,1,36d98157-de4c-41ad-a74f-5b89764a1aa9
36.0,0,0,0,0,4,29,1,12,0,0,0,0,0,0,0,0,18,0,9,63,18,3,cb94965d-0ab9-433f-8fc8-9d0b16e96999
60.0,0,0,0,0,0,5,18,0,0,0,0,12,0,31,0,0,5,1,11,71,15,1,0a05e6dc-f9da-4172-bb72-947d1b1f5283
91.0,1,0,0,0,0,2,14,47,0,2,0,4,0,0,0,12,8,0,0,33,0,0,fc2686bd-39ae-45e6-a420-02e7ed6143d9
87.0,0,0,0,0,0,0,0,16,0,0,0,11,19,0,0,7,20,12,17,21,16,1,f60942ad-0d1b-4a83-bb13-937d0f9c4701
4.0,1,0,0,0,0,0,0,0,0,5,0,42,0,43,0,17,18,0,0,45,1,4,3f549c81-8eb9-45a5-bd01-ed90397329d4
36.0,0,0,10,0,0,18,0,8,0,0,2,39,0,0,0,9,11,4,15,15,13,3,83087b99-815c-4592-a188-4898844203d3
13.0,1,0,18,0,0,0,0,4,0,0,46,7,0,0,0,4,17,0,0,50,15,4,a945a740-20b3-4421-ba0e-6a76a7648187
97.0,0,0,0,0,0,0,11,0,0,12,0,0,0,14,0,21,17,0,25,25,63,1,3b5e856a-dc9f-47e1-a060-2534d6413d53
57.0,0,0,0,0,6,0,15,0,0,0,0,13,0,0,0,22,36,0,0,30,0,1,2648e16a-aac6-4dce-bf46-1021ed6c2e3f
26.0,1,0,0,0,0,0,0,9,0,0,0,16,0,0,0,0,16,0,25,59,90,2,b76606b2-5f84-4788-83a4-e319cdfbb9bf
56.0,1,0,20,0,0,0,0,0,0,0,0,26,0,0,7,0,10,0,36,33,7,2,816de300-1171-453f-8cb6-5b4755fb0d77
7.0,1,0,17,0,2,0,33,0,0,0,0,0,0,0,0,59,21,0,12,29,0,4,80a40ded-f4c8-4b69-b7c2-48af3dd3c72e
84.0,0,0,0,0,0,0,0,54,0,0,0,14,0,0,0,0,77,0,7,13,5,1,6a67cca7-7e9c-4782-9e76-52e470d8d7b8
19.0,1,0,8,0,0,4,0,58,0,0,0,12,0,0,0,0,23,0,40,9,0,4,3e815f2c-1306-4f71-8f57-2b42e89d651d
32.0,0,0,0,0,0,0,5,0,13,0,0,18,0,0,0,15,16,0,9,29,2,3,281016c6-c129-45f9-9252-5f52f343336e
71.0,1,0,8,0,0,0,15,0,0,0,0,28,0,0,0,0,68,0,12,22,0,0,18f38ffb-5711-4651-b827-d6de39b86bf0
96.0,1,0,0,0,0,0,4,34,0,0,0,13,0,0,0,10,39,0,1,37,0,0,e1347617-f674-456e-a3e2-a1726a1e1572
62.0,0,0,11,0,0,0,0,0,0,36,0,10,0,6,0,0,32,0,9,8,6,1,c628dba7-4b87-4302-adee-639ca3660838
94.0,0,0,0,0,0,0,6,28,0,13,0,4,0,0,0,3,40,4,0,38,0,1,981e6fa9-8335-4d23-a0ff-e0bf881ddd15
44.0,1,0,28,0,0,18,16,0,0,0,0,6,33,0,0,0,12,5,18,20,0,4,352801e4-47e4-4c86-8264-43737c407814
37.0,1,0,13,0,0,0,11,73,0,0,11,0,0,0,0,18,19,0,13,46,16,2,efd99525-57f2-48b4-bb23-4d0e23d66c2e
26.0,0,0,5,0,0,10,16,0,0,1,0,78,0,3,0,19,16,17,0,4,0,3,ba8904d2-2d2d-48b5-9391-94cd260f2faa
57.0,1,0,0,0,0,0,66,7,19,0,0,0,0,14,0,0,26,11,19,33,17,0,27668d40-66cf-46d1-8a59-fbd78f663ebb
31.0,0,0,12,0,4,0,2,0,0,15,0,13,0,0,0,5,15,18,79,11,1,3,8c85e03a-dca8-45fb-a6f0-8cb7419777ce
28.0,0,0,0,0,0,0,5,10,0,6,0,17,0,12,0,0,0,0,0,96,43,3,d97f8aa8-6cbe-4dd7-8e49-a247af61d890
1.0,0,0,9,0,0,17,0,44,0,0,0,0,0,0,0,0,18,0,10,57,11,3,22d074fb-80ee-49de-8724-53f56ed05634
96.0,0,0,0,0,0,11,0,0,7,0,0,10,0,0,0,0,0,0,75,57,28,1,1325338c-bd4a-4d8d-bda5-40f797589ad8
31.0,1,0,14,0,0,0,12,16,16,0,0,0,0,18,0,0,87,7,0,53,0,4,294795ad-fab0-4b23-ba92-74be01d7c025
56.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,37,28,33,1,63801d1b-8cea-4698-8325-7be11df24d9e
17.0,1,0,0,0,0,17,7,9,0,0,0,28,0,0,0,0,33,11,5,0,22,4,9d166635-a276-409f-bc3a-da7844e96ecc
52.0,0,0,0,0,0,0,45,34,0,0,0,5,0,0,0,18,3,0,9,34,9,1,43d5f09a-a693-48aa-91fb-b07288c2e9b6
64.0,0,0,0,0,0,0,4,16,0,3,0,4,0,8,0,0,80,4,19,3,15,1,995292cf-f033-4b96-b3bc-7c4715b72f71
54.0,1,0,3,0,0,0,9,19,0,0,0,43,0,0,0,10,47,0,18,0,1,0,6fab5dd4-fed2-4f28-9998-88c2c6f0e8b4
22.0,0,9,6,0,0,0,9,0,0,0,8,0,0,4,0,0,115,13,17,13,0,3,e763a1d9-1e5d-4ffd-81cb-310dbf63d6ae
85.0,0,0,13,0,0,11,2,0,0,0,0,4,0,28,0,12,17,0,17,0,17,1,94633045-63d1-4b60-81bc-a37b84a38659
48.0,0,0,10,0,0,0,13,0,0,0,0,30,0,18,0,43,22,0,0,34,19,3,65771bec-682d-48bf-995c-c66168b86989
84.0,1,11,10,0,0,0,0,19,0,0,0,57,0,12,0,0,6,0,41,42,0,0,13f20667-3aed-49a3-80c2-eece0cacd817
35.0,1,0,9,0,0,17,47,0,0,0,0,8,0,0,0,0,9,0,12,28,11,4,c638f3ee-e49f-4d22-b443-f6dde053390e
0.0,1,0,5,0,0,0,2,4,0,9,0,0,0,0,0,0,0,0,6,58,68,4,b6ff51d6-55ae-4fa0-af3b-19d7c549dc3a
2.0,1,0,37,0,0,0,0,37,8,0,0,0,0,18,0,28,0,0,0,9,55,4,fef3ea06-f648-4532-91e9-718f4df2e441
22.0,0,0,0,0,0,0,0,21,0,13,0,0,0,0,0,0,14,31,11,18,25,3,92f4b616-e7ad-4d37-a894-cad9004322e2
53.0,1,0,9,0,0,0,0,0,0,0,0,3,0,6,0,0,59,0,14,54,0,2,576eb352-6c5c-4eef-ba00-41a70b47f00d
91.0,0,0,26,0,0,0,9,13,0,0,0,16,11,0,3,18,13,15,26,27,0,1,98f38be1-7102-4fc1-9d89-4a35e5a54499
91.0,1,0,4,0,0,0,0,13,0,0,0,18,0,12,0,0,37,0,85,35,0,0,2e4e244b-ba27-4d85-95d3-f3079c5c07e6
52.0,1,0,13,0,0,4,0,18,0,0,0,12,0,0,1,0,45,0,3,9,27,0,12618452-e095-4995-a501-eb1428e18b79
78.0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,44,0,23,34,4,1,ea0cdaf2-f01c-4e36-9a0b-7274fd91eb1d
43.0,1,0,10,0,0,15,0,8,0,0,0,13,0,0,0,0,92,1,13,14,8,4,18b05a8d-2c36-4889-aec5-ddf3244e182e
61.0,1,0,62,0,0,0,9,9,0,0,0,0,0,0,0,0,40,0,16,32,1,0,ee53a26b-0813-4f66-b857-31d22d764d23
3.0,1,0,0,0,0,0,48,7,0,7,0,23,0,17,0,0,0,0,0,55,0,4,72f3cf0f-6276-4406-92ff-02ae3e9bc19a
26.0,0,0,18,0,0,11,0,0,0,9,0,7,0,1,0,0,38,8,0,22,45,3,3d63339b-6111-4069-9cea-5ed3f4f930ac
71.0,0,0,0,0,0,8,28,0,0,0,0,0,0,0,0,0,41,0,6,59,5,1,63c2d10e-0bdb-4355-a454-3487130bd3e5
54.0,1,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,114,0,19,66,5,0,3369dca1-f2d0-47ad-8969-0dbf6670f4dd
74.0,1,0,11,0,0,0,24,13,0,0,0,0,0,16,0,0,10,0,16,53,0,2,60c67346-077a-4aa8-ae78-c30b7ffc20b3
5.0,0,0,18,0,0,0,0,3,32,0,0,0,0,17,16,0,97,0,0,31,3,3,0d140233-43c4-4d69-91c5-b2ffce9ba36b
54.0,1,0,12,0,0,0,0,19,0,0,0,39,0,21,0,10,48,0,34,0,0,0,8f10aaf5-a8c1-48c3-b441-729353404395
71.0,1,0,0,0,0,0,0,19,0,0,0,23,0,0,0,0,32,0,1,44,15,0,4c6b6a7d-8157-4561-949b-2ad0c1574387
38.0,0,0,15,0,0,0,16,0,0,0,0,41,0,0,0,0,0,0,5,61,20,3,21fdc00f-8357-4ddc-a543-5df880514069
89.0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,44,0,19,42,0,1,71690b8c-9d10-4cbd-9753-3b2a7ab9c055
98.0,1,0,0,0,42,0,0,0,0,3,0,0,15,0,0,0,6,8,21,51,11,0,642dcf90-921e-4296-90d2-25d11bce4e07
56.0,1,0,0,0,0,0,25,0,0,2,0,18,0,0,0,0,11,0,14,62,16,2,9c8751be-daef-4fec-8c8a-768e12cc32d6
