age,gender,user_id,eye_cream,exfoliator,peptide,cleansing_oil,sun_cream,cream,cleanser,face_mask,sunscreen,bath_salts,body_wash,ha,mask,toner,mist,body_lotion,gel,moisturizer,hair,serum
33,Female,3be3f994-ba04-4060-9069-c658e79cba4a,0,0,0,0,0,13,0,0,35,18,0,0,0,0,0,37,0,22,51,0
73,Female,ffee7154-9674-4637-aefd-92728bd880fa,0,45,0,0,0,0,0,1,0,0,4,0,0,0,0,30,0,64,41,7
15,Female,af3676e7-4c84-49cc-884e-4f806e343f92,4,16,0,0,27,0,7,0,0,0,0,0,0,15,21,11,52,32,0,21
55,Female,7d87234d-c605-4ce6-b211-a27282c8dac2,0,18,0,0,0,8,0,0,0,0,19,0,0,0,0,35,0,17,83,14
79,Male,4978005e-fee0-461e-a1af-35b38cb3fdb7,0,0,0,0,13,14,21,0,10,0,0,0,0,11,17,17,17,0,60,3
91,Male,d3ba79e7-bf98-4fde-9f5b-61ceba1a18d5,0,77,0,0,0,2,0,0,17,0,0,0,0,0,0,0,15,2,58,8
59,Female,b5255abb-d6bd-45ae-9891-eef2ef77d942,0,12,0,3,0,43,0,0,0,0,16,0,0,0,0,15,24,0,46,0
22,Female,0b7266c9-4c3a-43ec-9da5-b24ef29e862c,0,2,0,0,0,4,11,0,0,0,25,0,0,0,17,83,17,0,35,0
1,Male,d57f3cb8-109e-467c-be26-b365f88452c4,0,10,0,0,0,6,0,15,18,0,12,0,0,0,0,29,12,0,15,19
50,Female,3e64b970-8fa3-4877-9901-55495c211e68,0,19,0,0,0,15,5,0,0,0,0,0,9,0,15,23,0,0,44,10
96,Female,066225f6-04f2-441a-ba06-235d8df007c3,0,24,0,15,0,36,0,0,0,0,0,0,0,0,10,0,71,9,57,8
56,Female,1235fa41-ed64-4a3f-b705-90e6a2717553,0,0,0,0,0,16,0,0,0,0,0,0,12,0,19,14,0,7,97,30
78,Male,f7e9e4d8-c37d-4a52-96a5-e032f2c6dbea,0,47,0,0,0,0,0,0,2,0,3,0,6,0,0,71,0,0,12,5
3,Male,e660c7b7-82b6-4d4d-ba87-7572f18ae975,0,0,0,0,5,10,0,0,0,2,10,0,0,0,10,30,0,15,54,0
74,Male,e2982a2e-53b5-4b01-9331-aa004c037587,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,35,12,16,58,0
96,Female,3bee1df4-8a4b-4111-b43c-2666000e0128,14,0,0,1,0,0,19,0,0,0,18,0,0,0,0,17,4,19,73,0
91,Male,f058ee6f-733b-4443-927c-5e0baabd8d0f,0,5,0,0,0,15,0,0,0,0,58,0,0,0,0,63,0,1,36,0
76,Male,6b5fe58c-4db0-4053-8fa9-ac9ec439d566,0,6,0,14,0,16,26,0,0,0,16,0,0,0,0,55,0,0,37,0
90,Male,20cf8026-0328-4e81-b286-73ddd05294bd,0,84,0,0,0,0,18,0,0,0,22,0,0,0,0,6,13,8,24,27
41,Male,fa66f382-2dfc-4355-b851-55a45d6c89bc,0,0,0,0,8,0,4,13,0,0,18,0,0,0,0,29,0,10,19,25
17,Female,34bbee76-3aeb-4b7f-8110-8c1e4f9a6a1c,0,0,0,0,0,0,0,0,2,0,6,0,40,0,0,27,0,0,26,20
53,Female,10cc8ce0-e410-46af-80fc-aa83d7fe4f6b,0,0,0,0,0,13,92,14,19,0,0,0,9,25,0,16,0,0,8,17
13,Male,982a1374-29ed-40df-b4a6-6c79e60dcaec,0,0,0,0,0,12,1,0,0,0,0,0,11,0,19,29,9,0,66,55
91,Male,d2d6eaf6-4f1a-4f64-a522-9bc0e463df67,0,15,0,0,0,17,0,0,0,0,16,8,15,0,0,41,13,4,18,0
96,Female,55f37b7d-4691-418e-92ac-c4f62c7dab8f,0,17,0,0,0,0,0,0,2,1,28,0,0,0,0,54,0,9,2,2
89,Male,9ee8097e-dc1d-4b17-93ca-15b48f703021,0,0,0,0,0,11,20,0,0,0,0,0,15,0,10,58,0,0,41,0
54,Male,87e3b144-8ec7-4818-b401-e0e34419b5a6,0,14,0,0,0,0,13,0,0,0,33,0,0,0,0,27,10,43,16,0
91,Female,f73560f1-d38f-4358-ac85-b82626ea8441,0,33,0,0,0,0,7,0,0,0,0,0,0,0,42,51,9,0,27,12
49,Male,8aee1d8d-85fb-416a-b4da-40504455c409,0,38,0,0,0,14,46,0,0,0,0,0,0,0,14,21,0,14,21,3
49,Female,93e5d124-1b65-43ca-b5b7-1b058776beb9,0,14,0,17,0,9,0,0,0,0,57,0,10,0,0,33,5,0,35,0
96,Female,4e8276d3-7144-47ee-9a67-6cdc7ce77690,0,9,0,0,2,14,5,0,0,12,0,0,0,0,56,67,0,14,2,0
29,Male,36f80916-b2c1-4b29-a3b9-7d472660656c,0,0,0,0,0,11,34,0,0,0,0,0,0,0,7,69,15,18,23,8
35,Male,bdf00bf3-fb56-4575-90fc-234c90513a2e,0,16,0,0,0,0,0,0,0,5,4,0,0,0,50,18,0,10,31,12
33,Female,ebee1f23-6717-453f-a884-ca277a56e2c0,0,48,0,0,0,0,1,8,0,0,0,0,17,0,17,44,0,0,41,0
49,Female,0c9c02d8-d3ca-4819-9e58-9d148cfd8f17,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,52,7,13,48,17
22,Male,a9d01e4c-4a8c-4247-9785-70375116b1d7,0,73,0,0,0,8,0,0,4,0,13,0,0,0,0,15,0,26,11,0
68,Female,a084fbbc-c3ab-4095-8cdf-c7fdd152a957,0,0,0,0,15,18,0,0,0,0,10,0,19,0,11,18,0,62,27,0
7,Female,fbd4f8b7-1031-4a27-8261-19d75eb9780b,0,4,0,0,0,10,0,0,0,0,25,0,18,0,0,10,18,21,64,0
54,Male,3789a361-2cec-427d-8b03-ddd3b6991f41,0,20,0,0,0,0,13,0,0,0,35,0,0,0,0,19,0,18,37,64
15,Female,9e1bbb70-793c-40ff-94b1-7d019cea9bde,0,8,0,4,18,0,5,0,0,0,5,0,0,0,56,8,0,52,0,23
76,Female,1293d8ce-a5ef-4dc2-ba2b-5bdc1d419127,0,76,0,0,0,23,0,2,27,0,2,0,17,0,0,12,0,0,10,23
28,Female,5c31de6c-1c02-4cfc-84c1-71aff284eb5b,0,22,0,0,0,7,0,0,0,0,31,0,16,0,0,46,15,0,36,0
60,Female,70cd2193-01e6-4e2e-9ea1-87ff7ff34fa7,0,15,0,0,0,14,0,11,0,0,15,0,0,0,0,81,9,6,1,51
83,Female,c3f54532-eb8d-4690-ba5e-abd03fb9eed7,0,0,0,0,0,4,7,0,0,0,12,0,0,0,0,29,18,20,20,75
20,Female,28664ee3-1a38-46cd-8022-1f1a5a31306c,0,7,0,0,9,15,1,0,0,0,5,0,0,0,0,44,44,6,17,14
78,Female,ebe9924c-d1be-41e3-99be-64d7c5004508,0,16,0,0,0,8,11,0,0,0,0,0,0,0,1,8,24,3,34,0
58,Female,ce682b96-70c8-4f67-9395-98b26de494a5,0,14,0,0,0,4,3,0,0,0,6,0,4,0,0,16,3,11,8,6
89,Male,07d253e5-c094-4984-bea2-5cf8de3db8bf,0,15,0,0,0,16,0,0,0,0,9,0,20,0,0,45,0,19,9,9
99,Male,1b3dcf5e-1e4f-449c-8222-26f654f76d8c,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,78,13
17,Female,24a5bc21-11cc-4bf5-8159-a38234f6eb52,0,0,0,0,0,0,12,0,0,10,0,0,0,0,0,82,9,4,31,12
99,Female,3b0c9fa6-9ff2-41b2-891b-eb50da74f9e5,0,0,0,0,9,0,5,0,39,0,4,0,0,0,29,1,0,16,32,6
15,Male,76a70c3f-c90e-4991-bea2-6e1b624c63e2,0,0,0,0,0,0,0,0,0,0,32,0,5,0,4,2,0,1,46,18
9,Female,df410148-1b67-400f-8b0b-3473fdd38e38,0,12,0,0,0,31,2,0,0,0,14,0,10,0,19,0,13,1,24,0
15,Female,05d63e82-c436-4381-bf25-0a210091fd6f,0,34,0,0,0,6,0,0,0,0,15,0,0,0,0,72,0,0,60,0
71,Female,36affd3b-c33d-4b8e-96e5-bfb30932a853,0,19,0,16,0,15,0,2,0,0,6,0,0,0,13,32,0,11,8,26
74,Female,4fdf9d6f-5875-4a83-b14d-82da830d838a,0,3,0,0,0,19,18,50,0,0,0,0,0,0,0,1,0,23,10,4
97,Female,c1dd5424-9c3a-4f50-921d-42815f9b003a,0,17,0,0,2,0,0,0,0,0,16,0,0,0,3,14,0,32,31,20
57,Female,d2f0bf2d-4f41-4070-b2c1-f7cf1bb7c4b4,0,0,0,0,11,10,18,0,0,0,3,0,30,8,0,17,10,0,54,0
36,Female,4632c141-fee6-4cc8-bbba-b6fc0b379757,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,49,0,29,43,0
3,Female,01c02d13-2659-432a-b8d7-eac738bf5f3e,0,10,0,0,0,15,15,0,14,0,5,0,7,0,0,14,86,0,21,8
65,Female,d5742be8-eb13-44c3-939a-743a9b459d71,0,0,0,0,0,10,36,0,0,0,14,0,19,0,9,42,0,20,63,0
42,Male,b5608a23-a931-40b6-bf03-623851f4ab71,0,0,0,0,0,0,0,0,8,10,13,0,0,0,0,100,0,2,0,0
11,Female,1a00bfad-569d-435e-92fc-fd15540a882b,0,0,0,0,12,14,13,0,0,0,36,0,0,0,0,42,0,64,5,0
69,Female,648ce761-67e7-49e7-8602-b8db7fd58e87,0,7,0,0,0,0,12,5,12,18,0,0,0,0,54,41,0,0,15,17
34,Female,43e6f200-73eb-4ce3-8e0a-d96f65b3fb8a,0,0,0,0,0,0,30,0,0,0,36,0,0,0,0,7,0,1,47,18
3,Female,6e4bea78-9c78-49db-b5db-28c45f1bdcc9,0,25,0,0,0,0,0,0,0,0,11,0,0,0,11,52,0,0,45,10
37,Female,04ff47dd-2b09-4b9a-ac3a-19b605e4396c,0,9,0,0,0,0,0,0,7,0,8,0,0,0,0,50,12,4,75,6
66,Female,1cdd949a-ad80-4213-86df-5d4bb622d1cd,0,23,0,47,0,2,15,0,0,0,24,0,0,0,0,22,0,18,1,9
22,Female,b88e1a46-e51d-4c77-8e75-edf0b1d42f82,0,0,0,0,0,24,0,0,0,0,64,0,0,0,9,45,14,5,15,17
33,Female,a0dd0884-e3cb-4335-bf03-75f31ae64919,0,0,0,4,1,0,3,0,0,0,0,0,6,0,11,6,0,17,35,14
16,Female,2ac7f1b2-43a6-4930-8615-b0599ebdf6f4,0,6,0,0,0,0,4,0,0,13,12,0,0,0,0,32,0,18,19,13
51,Female,1530291d-2693-4e62-aa5a-c4d7f05dfee5,0,0,0,0,0,0,0,4,18,0,18,0,0,0,11,31,0,0,33,11
47,Female,1df6a9f8-c499-4f0e-aba0-aa4e86640ba8,0,23,0,0,0,14,0,1,0,0,3,0,0,0,14,23,0,0,47,16
89,Female,36097205-e0fb-4a96-9c73-df08b48b6e34,0,33,0,0,0,3,0,0,0,0,12,0,0,0,10,16,0,32,27,0
42,Male,c03e9ff2-00ca-4d8e-b859-0aadfe924410,0,22,0,0,0,0,19,1,0,0,45,0,8,0,10,2,13,0,6,0
3,Female,aab91861-3c58-4810-ba0f-39c0b4eed4b7,0,0,0,0,0,8,19,0,0,0,31,0,0,1,0,67,0,8,13,0
72,Male,8ad8084e-7925-4cb2-9ddf-e1ecc6edc130,0,16,0,0,0,0,9,12,15,0,0,0,3,0,2,16,0,3,5,83
77,Male,ffbeb595-0fda-4ee5-8eb8-8475e342cdbd,0,4,0,0,0,3,26,15,0,0,15,0,0,0,11,19,0,16,23,9
16,Female,57f69dbe-ff02-4c2a-bee1-7fb6c283cab5,0,13,0,0,7,18,30,0,0,0,0,0,0,0,0,19,0,3,14,76
76,Female,ac8674a9-0570-4a76-afb0-cd70fb95873f,0,18,0,0,0,0,0,0,15,0,19,0,0,0,36,45,0,9,9,0
30,Female,1b695374-fa97-4ee2-8835-1cede6a79f84,0,19,0,0,5,14,0,0,0,0,5,0,0,0,19,37,0,0,4,17
92,Female,79564829-4200-47e9-b019-5bd44057a90c,0,0,0,0,0,35,34,0,0,0,14,0,3,0,0,21,16,77,34,18
14,Male,1929881e-8aa4-44ee-8848-37df58066ddc,0,71,0,0,0,11,0,15,19,0,0,0,0,0,17,0,0,9,15,7
52,Female,a9af5a20-d714-47c1-b3ef-72fd2453569c,0,19,0,0,0,0,0,0,0,0,21,0,0,0,0,17,0,113,22,2
64,Male,699710dd-cb23-48a6-8725-e68700b9f2c1,0,18,0,0,0,0,13,0,0,0,4,0,0,0,0,39,0,0,7,30
47,Male,66059ce3-4b8d-40f3-8d31-710dce8c3265,0,19,0,0,19,0,14,0,0,0,28,0,0,0,0,37,0,74,16,19
15,Female,0607a415-d4b0-4e36-a1ef-a6fa8bf1dbe6,0,11,0,0,9,30,0,0,0,0,0,0,0,0,0,82,5,9,4,7
75,Male,ea023174-6fe7-405f-b279-86afe350d141,0,10,0,0,4,15,0,0,0,0,18,0,0,0,0,22,0,45,44,0
19,Male,3fa471a6-cd40-46c4-b2d5-4cc2da0db825,0,26,0,0,17,7,0,0,0,0,3,0,0,19,0,38,19,0,11,16
22,Female,0a38928e-9256-4f40-93e0-2c4459b2c771,0,10,0,0,1,18,29,0,0,0,23,0,0,10,0,67,0,19,0,0
30,Female,8e385d95-8dd8-4131-a062-26b745df8fd8,0,14,0,0,11,27,0,0,12,0,0,0,0,0,0,0,0,25,76,6
14,Female,1f8d5d44-08ea-4c87-a812-462353c8341d,0,27,0,0,0,0,0,0,13,0,0,0,0,36,5,9,0,0,47,0
5,Female,56015b35-8b55-4971-883d-1aa39f39a546,0,32,0,0,0,13,0,0,0,0,0,0,0,0,27,44,0,46,13,18
81,Male,6465351f-4a35-4356-9585-d5cc389808fa,0,10,0,0,0,0,0,17,0,0,7,9,0,13,0,22,0,27,29,5
44,Female,e492e2d8-8b4f-4537-bed1-37c355cb4fe6,0,20,0,5,0,0,3,0,0,12,0,0,0,0,14,7,0,59,38,0
87,Female,722bf004-2965-4d5d-9fe5-03ea245dc556,0,0,0,0,0,13,73,0,0,0,7,19,5,0,0,25,0,28,36,0
16,Male,5d995cf7-4ed1-47e8-a26d-07c6e7835766,0,11,0,0,0,0,0,0,0,0,41,0,3,14,0,32,0,5,32,15
34,Female,0f7832a0-949d-4633-a808-ad7204af81e3,0,11,0,0,0,0,0,0,1,0,23,0,0,0,10,29,0,17,37,9
91,Female,e709ea01-80f3-4210-a642-52fa41963925,0,6,0,6,0,0,0,0,14,0,11,0,0,0,11,62,9,11,0,13
37,Female,bc799883-9cb2-4514-823b-a05d8e73d022,0,4,0,0,0,16,11,0,0,18,10,0,0,0,2,18,0,10,25,13
63,Female,9779cb3c-7499-4bc9-9d54-5aa33dff5f87,0,0,0,0,9,0,0,9,0,0,10,13,0,5,13,24,0,6,46,0
41,Male,23d0ba17-5f36-4631-b8b1-9da44a728fda,0,15,0,0,0,0,17,0,0,0,8,0,0,0,0,37,52,25,40,9
23,Female,a1a7d16e-025e-4887-8aed-33b0dfdfb99a,0,18,0,0,4,0,0,0,13,0,0,11,0,0,0,12,0,76,57,18
38,Male,f68409e9-abed-454a-a116-6997d7612ffc,0,7,0,0,0,18,0,0,0,0,13,0,0,0,15,33,0,28,6,13
43,Female,a3dcf63f-6a16-4247-8635-37db9b919dd3,0,27,0,0,0,10,10,0,0,0,32,0,0,0,0,26,0,12,26,0
66,Male,af4cd973-2fdb-48ac-a07f-cc2503e02941,0,0,0,0,0,10,0,0,0,0,27,0,4,0,0,28,0,16,13,10
16,Female,78c63144-f04d-4bb1-b061-b60b8881ddaf,4,7,0,0,0,6,9,0,0,0,7,0,0,0,0,47,0,24,14,22
31,Female,3f13029f-dad2-41c6-8323-36481229efa3,0,12,0,0,0,17,0,0,0,0,9,0,0,0,0,94,9,27,13,0
15,Male,66973b7a-a2a3-4805-bd38-3bea2a483bca,3,0,0,0,0,0,0,0,7,0,17,0,0,0,0,54,0,0,48,23
77,Female,c570484c-df29-4207-a655-362e7409e52f,0,7,0,0,0,33,0,0,0,0,0,0,1,3,0,25,0,0,26,0
3,Female,0e97caaa-8884-4ebe-a14e-e63d40b12f13,0,42,0,0,0,16,8,0,0,0,15,0,0,48,0,0,14,0,1,12
62,Female,f32488c0-d379-43b5-be5b-973ae0483325,0,15,0,15,2,11,0,0,0,0,0,0,0,0,17,40,0,15,12,9
69,Female,51760434-1e6d-47f6-a523-13d38d434777,0,22,0,0,0,60,0,3,0,0,17,16,6,0,0,6,0,0,36,0
11,Female,c73b3eb5-d292-4ea7-9da2-41e0ea400e09,0,7,0,0,0,40,12,0,0,0,16,0,0,0,18,27,0,19,24,28
9,Female,526f86bd-f114-42aa-8698-9d28b9abc3d9,0,13,0,0,0,0,0,35,0,0,0,0,8,0,0,28,0,0,56,13
30,Female,d9c8d5c7-a67f-418a-9285-a2720c6c6ca7,0,0,0,0,0,0,0,13,0,0,0,3,0,0,14,34,10,18,34,45
14,Female,7c8528f8-568e-4d25-bb18-5cdb9ad6d1ee,0,26,0,0,0,27,0,18,0,0,0,0,0,0,3,41,0,12,7,0
60,Female,71a860d9-b7b8-456f-af9d-95febdc82d8e,0,12,0,5,0,0,5,2,80,0,15,2,0,0,14,0,0,11,12,0
38,Female,4eeaf764-5ad7-4430-831a-3b2e1689df7f,0,9,0,0,0,35,0,10,0,0,17,0,0,0,19,2,0,12,83,0
31,Female,64e81219-c7ad-47e7-9e2f-6ae0843fbd36,0,9,0,0,0,6,0,0,0,0,23,15,0,11,0,53,1,67,6,0
41,Female,1539c73f-cf49-4ce1-bf93-2ae0e2181275,0,3,0,0,0,6,18,0,0,0,10,0,0,0,0,44,5,14,11,44
47,Female,842a3891-3280-49b4-810c-9440dd96d06d,0,0,0,0,0,1,21,6,0,0,6,0,16,0,6,28,0,0,17,38
56,Male,520c000a-63c1-421a-b541-536322036e26,0,0,0,0,0,0,0,0,8,0,17,0,0,0,0,37,0,0,50,0
0,Male,d62ab4fa-cbfb-429d-bce1-e49b8060eef9,0,77,0,0,0,0,0,0,17,0,17,0,0,0,10,0,0,36,30,16
64,Female,d6606341-f991-4ec0-ad43-dd4f94a69880,0,28,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,75,52,5
13,Female,19d8e26c-5572-4166-ab60-e437d46a0e2d,0,9,0,0,17,0,0,0,0,0,17,0,9,7,15,16,0,5,27,21
75,Male,1a4a01f9-6575-49a5-a4f4-f7156810d1a3,0,4,0,0,0,0,0,0,45,0,29,0,0,8,27,17,0,0,31,0
61,Male,979e86e1-4be3-4fb0-a945-37cdca2578b6,0,9,0,0,0,5,5,0,0,0,60,0,0,0,0,30,0,0,22,47
7,Female,006b010f-ca4d-47ec-a0fb-c612b13a6003,0,0,0,0,10,0,18,0,0,0,19,0,0,0,12,19,13,0,102,13
58,Male,d54e1394-a4a9-4ab6-affb-cda04e940831,0,12,0,0,0,14,13,0,0,0,1,0,0,11,0,54,0,22,19,15
63,Male,caa10ed7-8f7c-49d6-8edf-612826e2c93d,0,1,0,0,0,2,0,0,0,0,7,0,12,0,12,46,0,0,45,13
26,Female,c15d2857-1af9-49c2-9f9b-bbbca6b5c9b6,0,25,0,0,15,4,0,0,0,0,25,0,0,0,19,19,0,0,18,0
67,Female,f986d6d4-e7b3-4c7b-8656-75d8f15961a5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,8,0,23,27,55
77,Female,7bec2410-34a0-4ad6-8373-c346c5b60d9a,0,31,0,0,8,0,0,0,0,0,4,0,11,0,9,86,0,0,10,0
49,Male,2cd13321-7f4a-435b-b9e1-eb5d6e4289e2,0,5,0,0,0,0,0,0,13,0,8,0,0,0,0,36,0,87,29,20
23,Female,3e990dc0-fa60-4d18-adf2-d77df5460bef,0,29,0,0,0,0,13,0,0,0,14,0,6,0,0,90,0,32,3,22
89,Female,3984e41e-a824-4c1c-97cc-40844bcc29ae,0,10,0,0,0,59,15,0,0,0,0,0,18,0,6,45,0,10,0,0
13,Female,50b79015-80c2-4eb3-9912-7d9d90d8fbd3,0,0,0,0,8,32,0,0,0,0,16,0,0,0,23,66,10,15,12,0
41,Female,14e19aca-9c0f-4e96-978f-8c5aac87f96a,0,0,0,0,0,3,0,4,0,0,67,0,0,0,0,15,0,72,3,27
82,Male,36d98157-de4c-41ad-a74f-5b89764a1aa9,0,9,0,0,0,0,0,0,0,0,45,0,0,0,0,37,0,12,45,48
36,Male,cb94965d-0ab9-433f-8fc8-9d0b16e96999,0,0,0,4,29,1,12,0,0,0,0,0,0,0,0,18,0,9,63,18
60,Male,0a05e6dc-f9da-4172-bb72-947d1b1f5283,0,0,0,0,5,18,0,0,0,0,12,0,31,0,0,5,1,11,71,15
91,Female,fc2686bd-39ae-45e6-a420-02e7ed6143d9,0,0,0,0,2,14,47,0,2,0,4,0,0,0,12,8,0,0,33,0
87,Male,f60942ad-0d1b-4a83-bb13-937d0f9c4701,0,0,0,0,0,0,16,0,0,0,11,19,0,0,7,20,12,17,21,16
4,Female,3f549c81-8eb9-45a5-bd01-ed90397329d4,0,0,0,0,0,0,0,0,5,0,42,0,43,0,17,18,0,0,45,1
36,Male,83087b99-815c-4592-a188-4898844203d3,0,10,0,0,18,0,8,0,0,2,39,0,0,0,9,11,4,15,15,13
13,Female,a945a740-20b3-4421-ba0e-6a76a7648187,0,18,0,0,0,0,4,0,0,46,7,0,0,0,4,17,0,0,50,15
97,Male,3b5e856a-dc9f-47e1-a060-2534d6413d53,0,0,0,0,0,11,0,0,12,0,0,0,14,0,21,17,0,25,25,63
57,Male,2648e16a-aac6-4dce-bf46-1021ed6c2e3f,0,0,0,6,0,15,0,0,0,0,13,0,0,0,22,36,0,0,30,0
26,Female,b76606b2-5f84-4788-83a4-e319cdfbb9bf,0,0,0,0,0,0,9,0,0,0,16,0,0,0,0,16,0,25,59,90
56,Female,816de300-1171-453f-8cb6-5b4755fb0d77,0,20,0,0,0,0,0,0,0,0,12,0,0,7,0,10,0,36,33,7
7,Female,80a40ded-f4c8-4b69-b7c2-48af3dd3c72e,0,17,0,2,0,33,0,0,0,0,0,0,0,0,59,21,0,12,29,0
84,Male,6a67cca7-7e9c-4782-9e76-52e470d8d7b8,0,0,0,0,0,0,54,0,0,0,14,0,0,0,0,77,0,7,13,5
19,Female,3e815f2c-1306-4f71-8f57-2b42e89d651d,0,8,0,0,4,0,58,0,0,0,12,0,0,0,0,23,0,40,9,0
32,Male,281016c6-c129-45f9-9252-5f52f343336e,0,0,0,0,0,5,0,13,0,0,18,0,0,0,15,16,0,9,29,2
71,Female,18f38ffb-5711-4651-b827-d6de39b86bf0,0,8,0,0,0,15,0,0,0,0,28,0,0,0,0,68,0,12,22,0
96,Female,e1347617-f674-456e-a3e2-a1726a1e1572,0,0,0,0,0,4,34,0,0,0,13,0,0,0,10,39,0,1,37,0
62,Male,c628dba7-4b87-4302-adee-639ca3660838,0,11,0,0,0,0,0,0,36,0,10,0,6,0,0,32,0,9,8,6
94,Male,981e6fa9-8335-4d23-a0ff-e0bf881ddd15,0,0,0,0,0,6,28,0,13,0,4,0,0,0,3,40,4,0,38,0
44,Female,352801e4-47e4-4c86-8264-43737c407814,0,28,0,0,18,16,0,0,0,0,6,33,0,0,0,12,5,18,20,0
37,Female,efd99525-57f2-48b4-bb23-4d0e23d66c2e,0,13,0,0,0,11,73,0,0,11,0,0,0,0,18,19,0,13,46,16
26,Male,ba8904d2-2d2d-48b5-9391-94cd260f2faa,0,5,0,0,10,16,0,0,1,0,78,0,3,0,19,16,17,0,4,0
57,Female,27668d40-66cf-46d1-8a59-fbd78f663ebb,0,0,0,0,0,66,7,19,0,0,0,0,14,0,0,26,11,19,33,17
31,Male,8c85e03a-dca8-45fb-a6f0-8cb7419777ce,0,12,0,4,0,2,0,0,15,0,13,0,0,0,5,15,18,79,11,1
28,Male,d97f8aa8-6cbe-4dd7-8e49-a247af61d890,0,0,0,0,0,5,10,0,6,0,17,0,12,0,0,0,0,0,96,43
1,Male,22d074fb-80ee-49de-8724-53f56ed05634,0,9,0,0,17,0,44,0,0,0,0,0,0,0,0,18,0,10,57,11
96,Male,1325338c-bd4a-4d8d-bda5-40f797589ad8,0,0,0,0,11,0,0,7,0,0,10,0,0,0,0,0,0,75,57,28
31,Female,294795ad-fab0-4b23-ba92-74be01d7c025,0,14,0,0,0,12,16,16,0,0,0,0,18,0,0,87,7,0,53,0
56,Male,63801d1b-8cea-4698-8325-7be11df24d9e,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,37,28,33
17,Female,9d166635-a276-409f-bc3a-da7844e96ecc,0,0,0,0,17,7,9,0,0,0,28,0,0,0,0,33,11,5,0,22
52,Male,43d5f09a-a693-48aa-91fb-b07288c2e9b6,0,0,0,0,0,45,34,0,0,0,5,0,0,0,18,3,0,9,34,9
64,Male,995292cf-f033-4b96-b3bc-7c4715b72f71,0,0,0,0,0,4,16,0,3,0,4,0,8,0,0,80,4,19,3,15
54,Female,6fab5dd4-fed2-4f28-9998-88c2c6f0e8b4,0,3,0,0,0,9,19,0,0,0,43,0,0,0,10,47,0,18,0,1
22,Male,e763a1d9-1e5d-4ffd-81cb-310dbf63d6ae,9,6,0,0,0,9,0,0,0,8,0,0,4,0,0,115,13,17,13,0
85,Male,94633045-63d1-4b60-81bc-a37b84a38659,0,13,0,0,11,2,0,0,0,0,4,0,28,0,12,17,0,17,0,17
48,Male,65771bec-682d-48bf-995c-c66168b86989,0,10,0,0,0,13,0,0,0,0,30,0,18,0,43,22,0,0,34,19
84,Female,13f20667-3aed-49a3-80c2-eece0cacd817,11,10,0,0,0,0,19,0,0,0,57,0,12,0,0,6,0,41,42,0
35,Female,c638f3ee-e49f-4d22-b443-f6dde053390e,0,9,0,0,17,47,0,0,0,0,8,0,0,0,0,9,0,12,28,11
0,Female,b6ff51d6-55ae-4fa0-af3b-19d7c549dc3a,0,5,0,0,0,2,4,0,9,0,0,0,0,0,0,0,0,6,58,68
2,Female,fef3ea06-f648-4532-91e9-718f4df2e441,0,37,0,0,0,0,37,8,0,0,0,0,18,0,28,0,0,0,9,55
22,Male,92f4b616-e7ad-4d37-a894-cad9004322e2,0,0,0,0,0,0,21,0,13,0,0,0,0,0,0,14,31,11,18,25
53,Female,576eb352-6c5c-4eef-ba00-41a70b47f00d,0,9,0,0,0,0,0,0,0,0,3,0,6,0,0,59,0,14,54,0
91,Male,98f38be1-7102-4fc1-9d89-4a35e5a54499,0,26,0,0,0,9,13,0,0,0,16,11,0,3,18,13,15,26,27,0
91,Female,2e4e244b-ba27-4d85-95d3-f3079c5c07e6,0,4,0,0,0,0,13,0,0,0,18,0,12,0,0,37,0,85,35,0
52,Female,12618452-e095-4995-a501-eb1428e18b79,0,13,0,0,4,0,18,0,0,0,12,0,0,1,0,45,0,3,9,27
78,Male,ea0cdaf2-f01c-4e36-9a0b-7274fd91eb1d,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,44,0,23,34,4
43,Female,18b05a8d-2c36-4889-aec5-ddf3244e182e,0,10,0,0,15,0,8,0,0,0,13,0,0,0,0,92,1,13,14,8
61,Female,ee53a26b-0813-4f66-b857-31d22d764d23,0,62,0,0,0,9,9,0,0,0,0,0,0,0,0,40,0,16,32,1
3,Female,72f3cf0f-6276-4406-92ff-02ae3e9bc19a,0,0,0,0,0,48,7,0,7,0,23,0,17,0,0,0,0,0,55,0
26,Male,3d63339b-6111-4069-9cea-5ed3f4f930ac,0,18,0,0,11,0,0,0,9,0,7,0,1,0,0,38,8,0,22,45
71,Male,63c2d10e-0bdb-4355-a454-3487130bd3e5,0,0,0,0,8,28,0,0,0,0,0,0,0,0,0,41,0,6,59,5
54,Female,3369dca1-f2d0-47ad-8969-0dbf6670f4dd,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,114,0,19,66,5
